user_id,event_time,event_type,page_url,referrer,device,revenue
user_02008,2025-09-29 04:34:25.980170,page_view,/blog,direct,desktop,0.0
user_01464,2025-09-02 20:46:49.980170,page_view,/products,organic,desktop,0.0
user_01588,2025-10-08 12:54:26.980170,add_to_cart,/products,organic,desktop,0.0
user_02422,2025-09-28 03:32:56.980170,page_view,/blog,direct,tablet,0.0
user_01394,2025-08-17 14:12:04.980170,page_view,/contact,google,desktop,0.0
user_00288,2025-09-03 00:11:21.980170,page_view,/products/gadget,google,desktop,0.0
user_00619,2025-10-03 05:25:45.980170,page_view,/home,affiliate,mobile,0.0
user_01113,2025-10-15 22:16:24.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_01907,2025-10-05 11:09:35.980170,add_to_cart,/products/gadget,google,desktop,0.0
user_01060,2025-08-16 11:04:27.980170,begin_checkout,/blog/how-to,direct,tablet,0.0
user_01451,2025-09-15 13:58:33.980170,page_view,/home,direct,mobile,0.0
user_01718,2025-08-30 03:28:19.980170,purchase,/products/widget,direct,mobile,25.76
user_00107,2025-09-24 03:46:36.980170,page_view,/contact,newsletter,desktop,0.0
user_00576,2025-09-10 22:56:10.980170,page_view,/pricing,google,desktop,0.0
user_01877,2025-08-10 18:17:09.980170,page_view,/blog/how-to,google,mobile,0.0
user_00461,2025-09-17 06:45:18.980170,add_to_cart,/,facebook,desktop,0.0
user_01550,2025-08-17 01:45:43.980170,page_view,/products/widget,direct,desktop,0.0
user_00396,2025-10-28 19:48:37.980170,add_to_cart,/products/widget,newsletter,desktop,0.0
user_02223,2025-10-30 08:37:13.980170,begin_checkout,/cart,direct,mobile,0.0
user_01387,2025-08-06 23:05:31.980170,page_view,/products,google,mobile,0.0
user_00332,2025-09-01 17:30:54.980170,page_view,/products/gadget,google,desktop,0.0
user_00837,2025-10-26 12:12:05.980170,page_view,/pricing,direct,desktop,0.0
user_00015,2025-09-28 13:17:00.980170,sign_up,/blog/how-to,affiliate,desktop,0.0
user_00590,2025-08-31 07:07:59.980170,page_view,/contact,google,mobile,0.0
user_01911,2025-10-25 04:38:35.980170,page_view,/home,organic,mobile,0.0
user_01729,2025-08-04 13:02:14.980170,remove_from_cart,/contact,affiliate,desktop,0.0
user_00593,2025-09-01 15:02:03.980170,page_view,/products/widget,direct,mobile,0.0
user_01029,2025-09-17 21:15:31.980170,add_to_cart,/products/widget,google,desktop,0.0
user_00493,2025-09-13 20:16:13.980170,remove_from_cart,/products/widget,facebook,tablet,0.0
user_01323,2025-10-30 15:44:44.980170,page_view,/products/widget,direct,tablet,0.0
user_02303,2025-10-15 13:58:51.980170,page_view,/pricing,facebook,mobile,0.0
user_01923,2025-09-11 04:22:15.980170,purchase,/checkout,direct,tablet,55.61
user_00800,2025-09-17 14:32:29.980170,add_to_cart,/products/gadget,google,mobile,0.0
user_02495,2025-10-14 13:56:18.980170,page_view,/products/widget,organic,mobile,0.0
user_00288,2025-08-24 06:00:23.980170,page_view,/blog/how-to,google,mobile,0.0
user_02211,2025-10-21 12:24:16.980170,page_view,/contact,facebook,tablet,0.0
user_02064,2025-09-14 18:17:17.980170,page_view,/,affiliate,desktop,0.0
user_00935,2025-08-17 00:22:43.980170,page_view,/contact,google,desktop,0.0
user_01832,2025-08-09 19:14:57.980170,page_view,/home,direct,desktop,0.0
user_00605,2025-09-22 14:49:13.980170,page_view,/blog/how-to,google,desktop,0.0
user_02179,2025-09-08 13:07:19.980170,page_view,/products,direct,desktop,0.0
user_00483,2025-09-03 19:04:16.980170,add_to_cart,/checkout,direct,mobile,0.0
user_01941,2025-10-16 19:56:34.980170,page_view,/home,newsletter,mobile,0.0
user_00149,2025-10-01 21:44:08.980170,add_to_cart,/cart,google,mobile,0.0
user_01877,2025-08-13 05:13:07.980170,page_view,/,facebook,mobile,0.0
user_00604,2025-10-16 11:24:12.980170,page_view,/home,direct,mobile,0.0
user_02117,2025-08-19 23:04:23.980170,page_view,/blog,direct,desktop,0.0
user_01984,2025-09-24 20:54:35.980170,page_view,/contact,affiliate,mobile,0.0
user_01851,2025-10-03 22:04:24.980170,page_view,/products,organic,desktop,0.0
user_01497,2025-08-28 19:29:46.980170,page_view,/products/gadget,google,tablet,0.0
user_00155,2025-09-12 09:35:03.980170,page_view,/pricing,direct,mobile,0.0
user_00471,2025-09-05 04:02:33.980170,page_view,/products,google,desktop,0.0
user_02304,2025-08-29 09:23:27.980170,page_view,/blog,twitter,desktop,0.0
user_02170,2025-08-08 04:32:23.980170,page_view,/home,newsletter,mobile,0.0
user_01464,2025-10-04 19:52:42.980170,page_view,/products,direct,mobile,0.0
user_01105,2025-08-24 23:07:20.980170,page_view,/blog,google,mobile,0.0
user_00929,2025-08-03 11:52:42.980170,sign_up,/products/gadget,google,desktop,0.0
user_01034,2025-09-11 19:24:57.980170,page_view,/home,newsletter,mobile,0.0
user_01913,2025-09-19 01:37:20.980170,page_view,/pricing,facebook,desktop,0.0
user_01280,2025-09-21 07:54:40.980170,page_view,/products/widget,google,mobile,0.0
user_00218,2025-09-28 21:00:44.980170,page_view,/products/gadget,organic,desktop,0.0
user_01650,2025-10-09 18:40:30.980170,page_view,/contact,google,desktop,0.0
user_01926,2025-10-23 17:03:06.980170,page_view,/home,direct,mobile,0.0
user_01061,2025-10-30 05:12:57.980170,purchase,/cart,facebook,desktop,85.25
user_01933,2025-08-08 19:01:21.980170,page_view,/blog/how-to,google,mobile,0.0
user_00953,2025-09-05 17:56:59.980170,page_view,/contact,google,desktop,0.0
user_00815,2025-10-20 21:09:31.980170,page_view,/products,organic,mobile,0.0
user_00599,2025-09-01 18:32:07.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_00839,2025-10-27 10:40:21.980170,page_view,/pricing,direct,mobile,0.0
user_02475,2025-08-12 09:59:40.980170,sign_up,/contact,facebook,desktop,0.0
user_01750,2025-10-15 00:47:40.980170,page_view,/contact,direct,mobile,0.0
user_01609,2025-09-16 07:11:30.980170,page_view,/products/widget,google,desktop,0.0
user_02014,2025-10-20 23:06:05.980170,page_view,/blog,affiliate,desktop,0.0
user_02003,2025-09-23 09:04:36.980170,sign_up,/products,organic,desktop,0.0
user_01528,2025-10-27 06:10:20.980170,page_view,/pricing,google,desktop,0.0
user_02232,2025-08-29 08:09:39.980170,page_view,/contact,google,desktop,0.0
user_01468,2025-10-13 13:32:46.980170,page_view,/blog/how-to,direct,mobile,0.0
user_00095,2025-08-13 05:48:59.980170,page_view,/home,organic,mobile,0.0
user_00033,2025-09-11 04:53:32.980170,page_view,/blog/how-to,facebook,mobile,0.0
user_00635,2025-09-19 17:28:01.980170,page_view,/products/gadget,direct,desktop,0.0
user_02053,2025-09-01 22:25:21.980170,add_to_cart,/checkout,direct,desktop,0.0
user_02086,2025-08-31 13:01:43.980170,purchase,/checkout,google,desktop,50.73
user_00728,2025-09-21 15:40:29.980170,page_view,/contact,google,desktop,0.0
user_01577,2025-09-27 06:33:36.980170,page_view,/blog/how-to,google,mobile,0.0
user_01510,2025-10-12 03:36:21.980170,page_view,/products/widget,direct,mobile,0.0
user_01029,2025-08-18 09:22:49.980170,page_view,/,google,desktop,0.0
user_01573,2025-08-28 21:24:58.980170,page_view,/products/widget,organic,desktop,0.0
user_00896,2025-10-19 19:38:49.980170,page_view,/home,google,mobile,0.0
user_00116,2025-10-06 08:30:03.980170,page_view,/home,direct,desktop,0.0
user_02449,2025-10-13 00:27:31.980170,page_view,/pricing,organic,desktop,0.0
user_01648,2025-09-17 15:45:22.980170,page_view,/home,facebook,desktop,0.0
user_00147,2025-10-24 09:07:17.980170,purchase,/checkout,organic,mobile,78.1
user_02420,2025-08-15 21:35:40.980170,page_view,/products/gadget,direct,desktop,0.0
user_00066,2025-08-24 16:38:17.980170,remove_from_cart,/blog/how-to,direct,mobile,0.0
user_02056,2025-08-04 19:24:18.980170,purchase,/products/gadget,direct,desktop,82.05
user_01823,2025-08-20 13:47:37.980170,page_view,/products,organic,desktop,0.0
user_01485,2025-09-18 04:42:28.980170,page_view,/products/widget,facebook,mobile,0.0
user_01536,2025-10-27 11:24:55.980170,remove_from_cart,/checkout,direct,desktop,0.0
user_01540,2025-10-17 21:21:52.980170,sign_up,/cart,direct,desktop,0.0
user_02068,2025-10-03 07:39:43.980170,page_view,/products/gadget,organic,desktop,0.0
user_01046,2025-08-05 13:16:55.980170,begin_checkout,/cart,direct,mobile,0.0
user_00326,2025-09-15 14:59:06.980170,page_view,/cart,affiliate,tablet,0.0
user_02480,2025-10-25 14:07:03.980170,page_view,/blog,google,desktop,0.0
user_01858,2025-10-05 20:01:17.980170,page_view,/home,direct,desktop,0.0
user_00658,2025-09-27 15:32:43.980170,page_view,/pricing,organic,desktop,0.0
user_02445,2025-10-08 15:51:33.980170,sign_up,/blog,organic,desktop,0.0
user_00628,2025-09-27 12:39:29.980170,purchase,/cart,google,desktop,10.48
user_01455,2025-08-16 15:04:05.980170,page_view,/pricing,newsletter,desktop,0.0
user_01375,2025-08-20 18:26:59.980170,add_to_cart,/checkout,facebook,mobile,0.0
user_01207,2025-10-25 07:14:36.980170,page_view,/blog/how-to,direct,mobile,0.0
user_01910,2025-09-29 15:22:29.980170,page_view,/,newsletter,mobile,0.0
user_00229,2025-09-07 01:31:03.980170,add_to_cart,/products,organic,mobile,0.0
user_00005,2025-09-01 17:21:34.980170,page_view,/pricing,google,desktop,0.0
user_00108,2025-08-07 03:39:14.980170,page_view,/,facebook,mobile,0.0
user_00505,2025-10-12 02:56:18.980170,page_view,/products/widget,direct,tablet,0.0
user_01831,2025-10-15 21:33:52.980170,page_view,/pricing,facebook,desktop,0.0
user_01584,2025-09-16 20:07:44.980170,purchase,/cart,organic,desktop,283.32
user_02010,2025-08-24 11:34:19.980170,page_view,/products,organic,desktop,0.0
user_02143,2025-10-25 21:22:52.980170,add_to_cart,/products/gadget,google,mobile,0.0
user_01900,2025-08-06 02:34:21.980170,page_view,/products/gadget,direct,mobile,0.0
user_00145,2025-09-04 05:27:20.980170,page_view,/contact,twitter,mobile,0.0
user_02477,2025-08-30 09:33:46.980170,page_view,/pricing,direct,desktop,0.0
user_00090,2025-10-19 00:11:10.980170,page_view,/contact,direct,mobile,0.0
user_01807,2025-08-17 19:46:56.980170,add_to_cart,/checkout,google,mobile,0.0
user_00134,2025-09-12 11:12:05.980170,remove_from_cart,/,organic,mobile,0.0
user_00255,2025-10-14 11:23:55.980170,page_view,/home,google,desktop,0.0
user_00035,2025-10-25 23:50:32.980170,page_view,/blog,google,desktop,0.0
user_00833,2025-10-20 07:27:16.980170,page_view,/products,organic,desktop,0.0
user_01738,2025-09-05 02:52:15.980170,page_view,/blog,direct,mobile,0.0
user_00021,2025-08-10 21:15:40.980170,purchase,/checkout,google,desktop,93.71
user_00528,2025-09-07 06:00:32.980170,page_view,/products/widget,organic,desktop,0.0
user_00190,2025-08-29 17:48:04.980170,page_view,/products/widget,google,mobile,0.0
user_02162,2025-10-21 21:26:42.980170,page_view,/,facebook,desktop,0.0
user_01338,2025-08-19 00:07:43.980170,page_view,/contact,organic,mobile,0.0
user_02343,2025-10-10 04:07:26.980170,page_view,/blog,direct,mobile,0.0
user_01077,2025-08-29 12:40:34.980170,page_view,/,google,mobile,0.0
user_01567,2025-09-08 00:18:10.980170,page_view,/contact,google,desktop,0.0
user_01318,2025-08-16 09:17:55.980170,add_to_cart,/products/gadget,google,desktop,0.0
user_00593,2025-08-10 18:08:53.980170,page_view,/products/gadget,facebook,mobile,0.0
user_00528,2025-10-31 12:11:17.980170,page_view,/products/widget,direct,desktop,0.0
user_01439,2025-10-08 18:34:31.980170,page_view,/contact,direct,mobile,0.0
user_00603,2025-08-29 22:43:04.980170,page_view,/contact,twitter,desktop,0.0
user_02338,2025-10-20 02:19:43.980170,page_view,/,google,desktop,0.0
user_02132,2025-10-04 14:44:32.980170,page_view,/products/widget,direct,desktop,0.0
user_00205,2025-10-21 10:29:26.980170,sign_up,/,google,mobile,0.0
user_01376,2025-09-14 06:38:34.980170,page_view,/contact,google,desktop,0.0
user_00238,2025-10-21 06:45:34.980170,add_to_cart,/products/widget,facebook,mobile,0.0
user_01331,2025-09-01 00:32:06.980170,page_view,/contact,direct,desktop,0.0
user_00403,2025-08-31 23:29:44.980170,page_view,/products,twitter,desktop,0.0
user_01229,2025-08-29 07:52:02.980170,page_view,/blog,facebook,desktop,0.0
user_02473,2025-08-05 00:59:52.980170,page_view,/products/widget,facebook,mobile,0.0
user_01999,2025-10-18 16:03:37.980170,add_to_cart,/pricing,direct,desktop,0.0
user_00488,2025-08-09 11:47:42.980170,begin_checkout,/cart,organic,desktop,0.0
user_02393,2025-09-08 21:14:56.980170,add_to_cart,/products,google,desktop,0.0
user_01440,2025-08-14 03:21:55.980170,purchase,/checkout,direct,desktop,420.6
user_00232,2025-09-29 15:45:40.980170,page_view,/pricing,google,mobile,0.0
user_01778,2025-09-04 23:19:45.980170,page_view,/pricing,direct,desktop,0.0
user_01928,2025-09-13 13:08:54.980170,page_view,/blog/how-to,direct,desktop,0.0
user_00009,2025-08-30 08:50:09.980170,page_view,/blog,facebook,desktop,0.0
user_01396,2025-09-10 01:29:18.980170,page_view,/home,facebook,desktop,0.0
user_00914,2025-10-14 03:22:20.980170,page_view,/products,facebook,desktop,0.0
user_00307,2025-08-18 07:16:36.980170,page_view,/,direct,mobile,0.0
user_01720,2025-09-02 21:29:12.980170,begin_checkout,/products/gadget,google,mobile,0.0
user_00999,2025-08-12 08:34:56.980170,page_view,/blog,organic,tablet,0.0
user_01086,2025-08-24 05:15:19.980170,page_view,/contact,direct,mobile,0.0
user_00958,2025-09-10 15:08:58.980170,page_view,/,direct,desktop,0.0
user_00499,2025-08-11 15:55:36.980170,page_view,/blog,google,desktop,0.0
user_01166,2025-08-15 09:42:43.980170,page_view,/products/gadget,twitter,desktop,0.0
user_01629,2025-08-28 11:37:02.980170,page_view,/blog,direct,mobile,0.0
user_01876,2025-10-10 09:47:52.980170,page_view,/pricing,twitter,desktop,0.0
user_01248,2025-09-13 11:46:30.980170,page_view,/home,direct,desktop,0.0
user_02024,2025-09-01 14:00:33.980170,page_view,/,facebook,mobile,0.0
user_00334,2025-08-05 19:16:45.980170,sign_up,/blog,organic,desktop,0.0
user_00762,2025-10-05 21:42:10.980170,page_view,/contact,google,mobile,0.0
user_02358,2025-10-23 05:04:18.980170,page_view,/blog,facebook,desktop,0.0
user_00960,2025-08-30 21:18:07.980170,page_view,/contact,facebook,desktop,0.0
user_01135,2025-09-27 13:36:25.980170,page_view,/blog/how-to,google,desktop,0.0
user_01492,2025-09-12 16:22:28.980170,page_view,/products/gadget,google,mobile,0.0
user_00015,2025-09-05 04:27:02.980170,add_to_cart,/cart,organic,desktop,0.0
user_01968,2025-09-30 02:37:19.980170,page_view,/pricing,organic,desktop,0.0
user_00692,2025-10-03 13:04:35.980170,page_view,/blog,direct,tablet,0.0
user_01486,2025-10-24 01:09:42.980170,page_view,/,organic,mobile,0.0
user_00843,2025-09-09 09:58:18.980170,page_view,/blog,facebook,desktop,0.0
user_00758,2025-10-20 18:28:04.980170,add_to_cart,/,google,mobile,0.0
user_01285,2025-10-14 07:04:27.980170,page_view,/pricing,direct,desktop,0.0
user_01711,2025-08-13 20:31:49.980170,add_to_cart,/,google,mobile,0.0
user_01797,2025-09-22 11:32:27.980170,page_view,/products/widget,google,mobile,0.0
user_01396,2025-08-15 18:06:29.980170,page_view,/contact,organic,desktop,0.0
user_01210,2025-09-24 06:18:29.980170,page_view,/products/widget,google,mobile,0.0
user_00207,2025-10-14 03:50:28.980170,page_view,/pricing,organic,desktop,0.0
user_02212,2025-08-09 14:54:51.980170,page_view,/blog,google,desktop,0.0
user_02117,2025-10-01 20:56:58.980170,page_view,/blog/how-to,google,desktop,0.0
user_00893,2025-10-24 07:17:21.980170,page_view,/products,organic,mobile,0.0
user_00203,2025-10-25 04:37:31.980170,page_view,/home,direct,desktop,0.0
user_02449,2025-10-16 15:22:40.980170,page_view,/home,google,desktop,0.0
user_01400,2025-08-30 20:37:59.980170,add_to_cart,/products,facebook,desktop,0.0
user_01064,2025-08-21 04:20:41.980170,page_view,/contact,direct,desktop,0.0
user_00020,2025-09-20 06:32:44.980170,add_to_cart,/cart,direct,desktop,0.0
user_02361,2025-09-21 15:29:51.980170,page_view,/products/widget,direct,mobile,0.0
user_00536,2025-09-11 16:08:15.980170,page_view,/products,direct,desktop,0.0
user_00857,2025-09-30 10:05:50.980170,begin_checkout,/products,direct,mobile,0.0
user_02299,2025-10-10 15:39:44.980170,page_view,/products,facebook,desktop,0.0
user_02147,2025-08-17 04:36:20.980170,page_view,/products/widget,google,mobile,0.0
user_02081,2025-09-07 19:14:44.980170,page_view,/products,facebook,desktop,0.0
user_00740,2025-09-30 05:06:50.980170,page_view,/products,facebook,mobile,0.0
user_02248,2025-08-28 22:15:02.980170,purchase,/checkout,google,mobile,7.18
user_00725,2025-10-31 11:01:56.980170,page_view,/,google,mobile,0.0
user_01674,2025-10-07 10:17:36.980170,page_view,/,direct,desktop,0.0
user_01768,2025-09-09 00:23:02.980170,page_view,/pricing,facebook,mobile,0.0
user_00633,2025-08-06 23:27:36.980170,page_view,/products/gadget,newsletter,desktop,0.0
user_01133,2025-10-11 18:07:38.980170,page_view,/pricing,direct,desktop,0.0
user_02014,2025-10-17 08:42:50.980170,purchase,/cart,organic,desktop,14.97
user_00439,2025-09-30 21:52:05.980170,page_view,/,newsletter,mobile,0.0
user_01545,2025-09-28 10:26:08.980170,page_view,/products/gadget,google,desktop,0.0
user_00864,2025-10-23 11:15:45.980170,page_view,/,organic,mobile,0.0
user_00412,2025-10-07 11:19:17.980170,page_view,/pricing,google,desktop,0.0
user_00068,2025-08-22 05:40:02.980170,page_view,/products,direct,desktop,0.0
user_00713,2025-10-18 10:09:13.980170,begin_checkout,/checkout,organic,mobile,0.0
user_00371,2025-09-01 14:42:51.980170,page_view,/,direct,mobile,0.0
user_00640,2025-09-19 11:16:23.980170,page_view,/blog,affiliate,desktop,0.0
user_01019,2025-08-18 22:50:04.980170,page_view,/blog/how-to,google,desktop,0.0
user_01605,2025-10-14 20:00:20.980170,page_view,/,google,tablet,0.0
user_01449,2025-09-06 13:14:43.980170,begin_checkout,/cart,facebook,mobile,0.0
user_01130,2025-08-27 18:07:06.980170,add_to_cart,/cart,direct,mobile,0.0
user_01008,2025-09-23 11:02:11.980170,begin_checkout,/cart,google,desktop,0.0
user_00555,2025-10-11 19:14:57.980170,page_view,/products/widget,facebook,mobile,0.0
user_02403,2025-09-04 20:46:32.980170,page_view,/blog,organic,desktop,0.0
user_00525,2025-09-20 04:24:07.980170,purchase,/cart,google,mobile,24.56
user_02270,2025-10-30 21:53:39.980170,page_view,/products/gadget,direct,desktop,0.0
user_01585,2025-08-14 13:26:27.980170,page_view,/home,google,desktop,0.0
user_01582,2025-09-26 13:49:55.980170,page_view,/blog,direct,desktop,0.0
user_01297,2025-09-26 13:59:30.980170,page_view,/products,facebook,mobile,0.0
user_00396,2025-10-09 09:13:31.980170,page_view,/products/gadget,newsletter,mobile,0.0
user_01872,2025-10-01 13:49:53.980170,page_view,/blog,google,mobile,0.0
user_02476,2025-10-02 04:54:11.980170,page_view,/contact,facebook,desktop,0.0
user_02414,2025-10-28 17:00:10.980170,begin_checkout,/cart,facebook,desktop,0.0
user_02081,2025-09-29 12:02:50.980170,page_view,/,direct,tablet,0.0
user_01132,2025-10-09 16:48:03.980170,remove_from_cart,/checkout,google,desktop,0.0
user_00268,2025-09-06 14:07:55.980170,begin_checkout,/cart,direct,mobile,0.0
user_00936,2025-09-18 15:18:23.980170,purchase,/contact,google,desktop,9.84
user_01406,2025-10-17 08:42:27.980170,page_view,/products/widget,organic,mobile,0.0
user_01802,2025-08-24 20:25:12.980170,page_view,/contact,google,desktop,0.0
user_01854,2025-10-21 04:43:20.980170,page_view,/pricing,facebook,desktop,0.0
user_00505,2025-09-26 04:39:25.980170,page_view,/products/gadget,google,desktop,0.0
user_01894,2025-10-15 22:28:03.980170,add_to_cart,/products,google,tablet,0.0
user_02455,2025-09-08 08:35:06.980170,page_view,/blog,direct,desktop,0.0
user_00124,2025-10-27 20:18:41.980170,page_view,/,organic,mobile,0.0
user_00967,2025-10-19 19:45:34.980170,begin_checkout,/products/widget,direct,desktop,0.0
user_00133,2025-09-07 05:59:10.980170,page_view,/blog/how-to,direct,desktop,0.0
user_00114,2025-09-16 01:28:21.980170,page_view,/checkout,organic,mobile,0.0
user_00081,2025-10-18 21:59:07.980170,add_to_cart,/blog,newsletter,desktop,0.0
user_01304,2025-08-10 13:24:32.980170,purchase,/cart,google,mobile,35.81
user_02093,2025-10-03 20:57:25.980170,page_view,/contact,organic,mobile,0.0
user_01004,2025-08-11 01:36:41.980170,add_to_cart,/products/widget,facebook,mobile,0.0
user_01940,2025-09-08 08:06:06.980170,page_view,/contact,direct,desktop,0.0
user_02242,2025-10-01 14:56:33.980170,page_view,/,organic,desktop,0.0
user_01839,2025-10-22 09:23:34.980170,page_view,/products/widget,google,mobile,0.0
user_02467,2025-09-08 22:12:19.980170,page_view,/blog,newsletter,desktop,0.0
user_00792,2025-10-29 02:54:38.980170,purchase,/products,organic,mobile,123.47
user_00045,2025-08-25 19:10:37.980170,page_view,/products/widget,google,mobile,0.0
user_00372,2025-09-10 21:21:10.980170,page_view,/pricing,direct,mobile,0.0
user_00217,2025-10-16 19:37:52.980170,add_to_cart,/,direct,desktop,0.0
user_00502,2025-08-09 02:42:00.980170,page_view,/blog/how-to,google,mobile,0.0
user_00743,2025-10-07 15:58:43.980170,page_view,/blog/how-to,twitter,mobile,0.0
user_01940,2025-08-10 04:45:05.980170,sign_up,/products/widget,google,desktop,0.0
user_01085,2025-10-08 10:35:50.980170,begin_checkout,/cart,organic,mobile,0.0
user_00117,2025-10-07 17:27:11.980170,page_view,/products,google,mobile,0.0
user_01137,2025-09-02 06:54:07.980170,page_view,/pricing,google,mobile,0.0
user_00841,2025-08-16 07:00:42.980170,page_view,/contact,direct,desktop,0.0
user_01463,2025-08-13 17:27:00.980170,page_view,/home,facebook,desktop,0.0
user_02170,2025-08-15 23:43:15.980170,page_view,/products/gadget,twitter,desktop,0.0
user_00127,2025-08-08 09:13:45.980170,begin_checkout,/checkout,direct,desktop,0.0
user_00860,2025-09-01 07:58:12.980170,begin_checkout,/products,organic,desktop,0.0
user_00571,2025-10-11 23:39:41.980170,page_view,/products/gadget,direct,mobile,0.0
user_00221,2025-09-09 07:40:19.980170,remove_from_cart,/home,affiliate,tablet,0.0
user_01089,2025-08-05 18:04:33.980170,purchase,/cart,twitter,mobile,116.8
user_00720,2025-09-08 08:18:36.980170,page_view,/contact,google,desktop,0.0
user_02217,2025-10-17 13:48:00.980170,page_view,/pricing,facebook,desktop,0.0
user_00948,2025-09-29 01:44:51.980170,page_view,/,direct,desktop,0.0
user_01956,2025-09-24 23:35:33.980170,page_view,/pricing,google,desktop,0.0
user_01633,2025-08-11 06:03:19.980170,page_view,/blog/how-to,affiliate,mobile,0.0
user_01632,2025-08-30 17:50:07.980170,remove_from_cart,/cart,facebook,mobile,0.0
user_01302,2025-08-10 23:53:52.980170,remove_from_cart,/products/widget,newsletter,desktop,0.0
user_01633,2025-08-26 01:38:41.980170,add_to_cart,/products,google,desktop,0.0
user_01485,2025-10-31 04:10:54.980170,page_view,/products,organic,mobile,0.0
user_00632,2025-10-09 23:21:50.980170,page_view,/products,direct,desktop,0.0
user_01101,2025-10-05 18:11:18.980170,page_view,/products,facebook,mobile,0.0
user_01605,2025-09-01 05:49:16.980170,page_view,/products/widget,newsletter,mobile,0.0
user_00340,2025-08-31 17:04:07.980170,add_to_cart,/products,google,desktop,0.0
user_02002,2025-08-05 13:22:34.980170,page_view,/,facebook,mobile,0.0
user_01117,2025-10-28 07:56:04.980170,add_to_cart,/checkout,google,mobile,0.0
user_01334,2025-09-10 15:10:18.980170,page_view,/,organic,desktop,0.0
user_00882,2025-09-01 14:26:12.980170,remove_from_cart,/blog/how-to,google,desktop,0.0
user_01198,2025-09-14 20:41:04.980170,begin_checkout,/cart,google,desktop,0.0
user_00799,2025-09-17 06:11:34.980170,page_view,/contact,organic,desktop,0.0
user_00186,2025-08-19 21:47:04.980170,page_view,/products,direct,desktop,0.0
user_00635,2025-08-19 14:29:12.980170,page_view,/pricing,direct,mobile,0.0
user_00417,2025-10-23 13:37:53.980170,purchase,/checkout,facebook,mobile,30.03
user_01126,2025-09-02 14:08:39.980170,page_view,/pricing,direct,tablet,0.0
user_00905,2025-09-20 00:36:48.980170,page_view,/home,google,mobile,0.0
user_00741,2025-09-18 09:15:45.980170,page_view,/products/widget,direct,mobile,0.0
user_01166,2025-08-31 18:43:45.980170,page_view,/,google,desktop,0.0
user_01482,2025-08-17 00:59:48.980170,page_view,/blog/how-to,organic,mobile,0.0
user_01406,2025-08-23 21:23:46.980170,page_view,/blog/how-to,direct,mobile,0.0
user_01433,2025-10-04 19:14:08.980170,page_view,/pricing,organic,mobile,0.0
user_02271,2025-08-08 13:15:24.980170,page_view,/products/gadget,facebook,desktop,0.0
user_01577,2025-09-14 05:30:31.980170,begin_checkout,/pricing,google,desktop,0.0
user_02344,2025-08-11 21:26:40.980170,page_view,/products/widget,organic,desktop,0.0
user_02375,2025-09-07 17:45:28.980170,page_view,/pricing,newsletter,mobile,0.0
user_02083,2025-10-17 07:44:56.980170,add_to_cart,/checkout,direct,mobile,0.0
user_00425,2025-09-25 11:27:15.980170,page_view,/blog,direct,mobile,0.0
user_00216,2025-10-19 20:30:37.980170,begin_checkout,/checkout,google,desktop,0.0
user_00652,2025-10-07 14:39:13.980170,add_to_cart,/products/gadget,newsletter,mobile,0.0
user_00362,2025-09-23 06:47:00.980170,add_to_cart,/home,google,desktop,0.0
user_00273,2025-10-30 10:06:07.980170,page_view,/pricing,newsletter,mobile,0.0
user_01126,2025-09-01 08:47:44.980170,add_to_cart,/cart,google,tablet,0.0
user_00111,2025-09-30 10:04:20.980170,page_view,/products/gadget,google,mobile,0.0
user_00145,2025-08-08 23:18:48.980170,begin_checkout,/checkout,google,desktop,0.0
user_02282,2025-08-21 04:08:36.980170,purchase,/cart,google,desktop,304.13
user_00367,2025-09-11 22:02:07.980170,page_view,/products/widget,organic,desktop,0.0
user_02060,2025-09-20 10:58:55.980170,page_view,/contact,newsletter,mobile,0.0
user_02356,2025-10-31 10:44:52.980170,sign_up,/checkout,google,desktop,0.0
user_02360,2025-10-21 15:58:25.980170,page_view,/products/gadget,facebook,mobile,0.0
user_00699,2025-08-13 09:43:28.980170,add_to_cart,/blog,facebook,desktop,0.0
user_01220,2025-09-10 09:59:35.980170,page_view,/blog/how-to,direct,mobile,0.0
user_00236,2025-08-06 09:36:26.980170,page_view,/blog,google,desktop,0.0
user_01337,2025-08-13 13:34:42.980170,purchase,/cart,organic,mobile,22.15
user_01517,2025-08-22 21:36:41.980170,add_to_cart,/contact,google,mobile,0.0
user_01975,2025-09-21 21:11:05.980170,page_view,/home,google,desktop,0.0
user_00714,2025-08-21 12:39:58.980170,page_view,/cart,direct,mobile,0.0
user_00747,2025-08-06 13:30:38.980170,page_view,/blog,google,desktop,0.0
user_01471,2025-09-14 16:04:25.980170,begin_checkout,/cart,google,desktop,0.0
user_02069,2025-10-09 06:01:36.980170,page_view,/contact,facebook,desktop,0.0
user_02228,2025-10-15 08:52:05.980170,page_view,/contact,direct,mobile,0.0
user_02445,2025-09-24 03:24:23.980170,page_view,/contact,google,desktop,0.0
user_00593,2025-09-03 09:59:54.980170,add_to_cart,/cart,google,mobile,0.0
user_02317,2025-08-24 23:44:30.980170,page_view,/products,facebook,desktop,0.0
user_00371,2025-08-27 23:51:27.980170,page_view,/blog/how-to,google,desktop,0.0
